rowNumber,timestamp,handle,productTitle,field,original,updated,reason,severity,phase
89,03/10/2025,pentart-wachspaste-chamleon-20ml-lila-5403,,Tags,,,Tag count (0) is outside the recommended range of 5-10,warn,3e
89,03/10/2025,pentart-wachspaste-chamleon-20ml-lila-5403,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: Allgemein),warn,4
89,03/10/2025,pentart-wachspaste-chamleon-20ml-lila-5403,,Google Shopping / Condition,,new,Condition set to new,info,4
89,03/10/2025,pentart-wachspaste-chamleon-20ml-lila-5403,,SEO Description,,,SEO desc length 0,warn,4
89,03/10/2025,pentart-wachspaste-chamleon-20ml-lila-5403,,Google Shopping / Google Product Category,,,Missing google category for product category: Allgemein,warn,4
90,03/10/2025,pentart-wachspaste-chamleon-20ml-lila-5403,,Vendor,,Pentart,"Inferred vendor ""Pentart"" from product data.",info,2
90,03/10/2025,pentart-wachspaste-chamleon-20ml-lila-5403,,Product Category,,Allgemein,Default category assigned,info,2
90,03/10/2025,pentart-wachspaste-chamleon-20ml-lila-5403,,Body (HTML),,"<p><link rel=""canonical"" href=""https://bastelschachtel.at/products/pentart-wachspaste-chamleon-20ml-lila-5403""></p><p><meta name=""description"" content=""Kategorie: Allgemein. Marke: Pentart. Jetzt bei Bastelschachtel entdecken.""></p><p><meta property=""og:type"" content=""product""></p><p><meta property=""og:title"" content=""Allgemein von Pentart""></p><p><meta property=""og:description"" content=""Kategorie: Allgemein. Marke: Pentart. Jetzt bei Bastelschachtel entdecken.""></p><p><meta property=""og:url"" content=""https://bastelschachtel.at/products/pentart-wachspaste-chamleon-20ml-lila-5403""></p><p><meta property=""og:image"" content=""https://cdn.shopify.com/s/files/1/0422/5397/5709/products/pentart-wachspaste-chamaleon-20ml-lila-bastelschachtel-73114.jpg?v=1753717752""></p><p><meta property=""og:image:alt"" content=""Allgemein von Pentart – Produktbild""></p><p><meta property=""og:image:width"" content=""1200""></p><p><meta property=""og:image:height"" content=""1200""></p><p><meta name=""twitter:card"" content=""summary_large_image""></p><p><meta name=""twitter:title"" content=""Allgemein von Pentart""></p><p><meta name=""twitter:description"" content=""Kategorie: Allgemein. Marke: Pentart. Jetzt bei Bastelschachtel entdecken.""></p><p><meta name=""twitter:image"" content=""https://cdn.shopify.com/s/files/1/0422/5397/5709/products/pentart-wachspaste-chamaleon-20ml-lila-bastelschachtel-73114.jpg?v=1753717752""></p><p>Entdecken Sie hochwertige Allgemein von Pentart für Ihre Projekte.</p>",Body regenerated - low quality existing content.,info,3b
90,03/10/2025,pentart-wachspaste-chamleon-20ml-lila-5403,,Variant SKU,,PEN-PRD-JAP1,Generated per SOP,info,3d
90,03/10/2025,pentart-wachspaste-chamleon-20ml-lila-5403,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
90,03/10/2025,pentart-wachspaste-chamleon-20ml-lila-5403,,Variant Taxable,,TRUE,Taxable default,info,3d
90,03/10/2025,pentart-wachspaste-chamleon-20ml-lila-5403,,Tags,,,Tag count (0) is outside the recommended range of 5-10,warn,3e
90,03/10/2025,pentart-wachspaste-chamleon-20ml-lila-5403,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: Allgemein),warn,4
90,03/10/2025,pentart-wachspaste-chamleon-20ml-lila-5403,,Google Shopping / Condition,,new,Condition set to new,info,4
90,03/10/2025,pentart-wachspaste-chamleon-20ml-lila-5403,,SEO Description,,,SEO desc length 0,warn,4
90,03/10/2025,pentart-wachspaste-chamleon-20ml-lila-5403,,Google Shopping / Google Product Category,,,Missing google category for product category: Allgemein,warn,4
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,Vendor,Bastelschachtel,Bastelschachtel,"Vendor ""Bastelschachtel"" not mentioned in title or description.",warn,2
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,Vendor,Bastelschachtel,,"Vendor set to Bastelschachtel, but product does not seem to be handmade. Please verify.",warn,2
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,Body (HTML),"<p><span><span><span>Pentart Wachspaste mit Orangenöl und seidig schimmerndem Metalleffekt für jeden Untergrund</span></span></span></p>
<ul>
<li><span><span><span><span class=""a-list-item"">Farbige Wachspaste mit seidig schimmerndem Metalleffekt auf Bienenwachsbasis mit Orangenöl.</span></span></span></span></li>
<li><span><span><span><span class=""a-list-item"">Für verschiedenste Materialen wie Holz, Gips, Modelliermasse, Salzteig, Ton, Pappe, Styropor usw. geeignet</span></span></span></span></li>
<li><span><span><span><span class=""a-list-item"">Verleiht der Oberfläche einen seidig metallischen Glanz</span></span></span></span></li>
</ul>
<!-- TABS -->
<h5>PRODUKTBESCHREIBUNG</h5>
<p><span><span><span>Farbige Wachspaste von Pentart mit seidig schimmerndem Metalleffekt auf Bienenwachsbasis mit Orangenöl. Die Paste kann auf jeden Untergrund angewandt werden und verleiht der Oberfläche einen seidigem Metallglanz. Es wird empfohlen das Werkstück zu grundieren und das Wachs im Anschluss aufzutragen. So ist die Farbe kräftiger und der Effekt kommt noch besser zur Geltung. Die Paste kann mit Schwamm oder mit Finger aufgetragen werden. Durch das Auftragen von verschiedenen Farben entsteht ein besonderer Effekt. Lassen Sie Ihrer Fantasie freien Lauf und versuchen Sie sich an dem neuen Produkt. Um Ihnen den Einstieg zu erleichtern haben wir hier noch ein Anleitungsvideo für Sie.</span></span></span></p>
<p><span>Suchwörter: wachs, abtönen, finish, bee wax, pentart wax paste</span></p>
<p> </p>
<p><iframe height=""315"" src=""https://www.youtube.com/embed/Un9pTqgdpT8"" title=""YouTube video player"" width=""560""></iframe><br></p>
<!-- /TABS -->","<p><link rel=""canonical"" href=""https://bastelschachtel.at/products/pentart-wachspaste-chamleon-20ml-grun-5404""></p><p><meta name=""description"" content=""Pentart Wachspaste - wax paste - mit Orangenöl und seidig schimmerndem Metalleffekt für jeden Untergrund Farbige Wachspaste mit seidig schimmerndem Metalleffekt auf Bienenwachsbasis mit Orangenöl. Für verschiedenste Materialen wie Holz, Gips, Modelliermasse, Salzteig, Ton, Pappe, Styropor usw. geeignet Verleiht der Oberfläche einen seidig metallischen Glanz PRODUKTBESCHREIBUNG Farbige Wachspaste von Pentart mit seidig schimmerndem Metalleffekt auf Bienenwachsbasis mit Orangenöl. Die Paste kann&nbsp;auf jeden&nbsp;Untergrund angewandt werden und&nbsp;verleiht der Oberfläche einen seidigem Metallglanz. Es wird empfohlen das Werkstück zu grundieren und das Wachs im Anschluss aufzutragen. So ist die Farbe kräftiger und der Effekt kommt noch besser zur Geltung. Die Paste kann mit Schwamm oder mit Finger aufgetragen werden. Durch das Auftragen von verschiedenen Farben entsteht ein besonderer Effekt. Lassen Sie Ihrer Fantasie freien Lauf und versuchen Sie sich an dem neuen Produkt. Um Ihnen den Einstieg zu erleichtern haben wir hier noch ein Anleitungsvideo für Sie. Suchwörter: wachs, abtönen, finish, bee wax,&nbsp;pentart wax paste Bewertungen""></p><p><meta property=""og:type"" content=""product""></p><p><meta property=""og:title"" content=""Pentart Wachspaste chamäleon 20ml - grün""></p><p><meta property=""og:description"" content=""Pentart Wachspaste - wax paste - mit Orangenöl und seidig schimmerndem Metalleffekt für jeden Untergrund Farbige Wachspaste mit seidig schimmerndem Metalleffekt auf Bienenwachsbasis mit Orangenöl. Für verschiedenste Materialen wie Holz, Gips, Modelliermasse, Salzteig, Ton, Pappe, Styropor usw. geeignet Verleiht der Oberfläche einen seidig metallischen Glanz PRODUKTBESCHREIBUNG Farbige Wachspaste von Pentart mit seidig schimmerndem Metalleffekt auf Bienenwachsbasis mit Orangenöl. Die Paste kann&nbsp;auf jeden&nbsp;Untergrund angewandt werden und&nbsp;verleiht der Oberfläche einen seidigem Metallglanz. Es wird empfohlen das Werkstück zu grundieren und das Wachs im Anschluss aufzutragen. So ist die Farbe kräftiger und der Effekt kommt noch besser zur Geltung. Die Paste kann mit Schwamm oder mit Finger aufgetragen werden. Durch das Auftragen von verschiedenen Farben entsteht ein besonderer Effekt. Lassen Sie Ihrer Fantasie freien Lauf und versuchen Sie sich an dem neuen Produkt. Um Ihnen den Einstieg zu erleichtern haben wir hier noch ein Anleitungsvideo für Sie. Suchwörter: wachs, abtönen, finish, bee wax,&nbsp;pentart wax paste Bewertungen""></p><p><meta property=""og:url"" content=""https://bastelschachtel.at/products/pentart-wachspaste-chamleon-20ml-grun-5404""></p><p><meta property=""og:image"" content=""https://cdn.shopify.com/s/files/1/0422/5397/5709/products/pentart-wachspaste-chamaleon-20ml-grun-bastelschachtel-29752.jpg?v=1753717767""></p><p><meta property=""og:image:alt"" content=""Pentart Wachspaste chamäleon 20ml - grün – Produktbild""></p><p><meta property=""og:image:width"" content=""1200""></p><p><meta property=""og:image:height"" content=""1200""></p><p><meta name=""twitter:card"" content=""summary_large_image""></p><p><meta name=""twitter:title"" content=""Pentart Wachspaste chamäleon 20ml - grün""></p><p><meta name=""twitter:description"" content=""Pentart Wachspaste - wax paste - mit Orangenöl und seidig schimmerndem Metalleffekt für jeden Untergrund Farbige Wachspaste mit seidig schimmerndem Metalleffekt auf Bienenwachsbasis mit Orangenöl. Für verschiedenste Materialen wie Holz, Gips, Modelliermasse, Salzteig, Ton, Pappe, Styropor usw. geeignet Verleiht der Oberfläche einen seidig metallischen Glanz PRODUKTBESCHREIBUNG Farbige Wachspaste von Pentart mit seidig schimmerndem Metalleffekt auf Bienenwachsbasis mit Orangenöl. Die Paste kann&nbsp;auf jeden&nbsp;Untergrund angewandt werden und&nbsp;verleiht der Oberfläche einen seidigem Metallglanz. Es wird empfohlen das Werkstück zu grundieren und das Wachs im Anschluss aufzutragen. So ist die Farbe kräftiger und der Effekt kommt noch besser zur Geltung. Die Paste kann mit Schwamm oder mit Finger aufgetragen werden. Durch das Auftragen von verschiedenen Farben entsteht ein besonderer Effekt. Lassen Sie Ihrer Fantasie freien Lauf und versuchen Sie sich an dem neuen Produkt. Um Ihnen den Einstieg zu erleichtern haben wir hier noch ein Anleitungsvideo für Sie. Suchwörter: wachs, abtönen, finish, bee wax,&nbsp;pentart wax paste Bewertungen""></p><p><meta name=""twitter:image"" content=""https://cdn.shopify.com/s/files/1/0422/5397/5709/products/pentart-wachspaste-chamaleon-20ml-grun-bastelschachtel-29752.jpg?v=1753717767""></p><p><span><span><span>Pentart Wachspaste mit Orangenöl und seidig schimmerndem Metalleffekt für jeden Untergrund</span></span></span></p>
<ul>
<li><span><span><span><span class=""a-list-item"">Farbige Wachspaste mit seidig schimmerndem Metalleffekt auf Bienenwachsbasis mit Orangenöl.</span></span></span></span></li>
<li><span><span><span><span class=""a-list-item"">Für verschiedenste Materialen wie Holz, Gips, Modelliermasse, Salzteig, Ton, Pappe, Styropor usw. geeignet</span></span></span></span></li>
<li><span><span><span><span class=""a-list-item"">Verleiht der Oberfläche einen seidig metallischen Glanz</span></span></span></span></li>
</ul>

<h5>PRODUKTBESCHREIBUNG</h5>
<p><span><span><span>Farbige Wachspaste von Pentart mit seidig schimmerndem Metalleffekt auf Bienenwachsbasis mit Orangenöl. Die Paste kann auf jeden Untergrund angewandt werden und verleiht der Oberfläche einen seidigem Metallglanz. Es wird empfohlen das Werkstück zu grundieren und das Wachs im Anschluss aufzutragen. So ist die Farbe kräftiger und der Effekt kommt noch besser zur Geltung. Die Paste kann mit Schwamm oder mit Finger aufgetragen werden. Durch das Auftragen von verschiedenen Farben entsteht ein besonderer Effekt. Lassen Sie Ihrer Fantasie freien Lauf und versuchen Sie sich an dem neuen Produkt. Um Ihnen den Einstieg zu erleichtern haben wir hier noch ein Anleitungsvideo für Sie.</span></span></span></p>
<p><span>Suchwörter: wachs, abtönen, finish, bee wax, pentart wax paste</span></p>

<p><br></p>",Body preserved - high quality existing content.,info,3b
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,SEO Title (suggested),,Pentart Wachspaste chamäleon 20ml - grün,Preview only (Validate Mode),info,3c
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,SEO Description (suggested),"Pentart Wachspaste - wax paste - mit Orangenöl und seidig schimmerndem Metalleffekt für jeden Untergrund Farbige Wachspaste mit seidig schimmerndem Metalleffekt auf Bienenwachsbasis mit Orangenöl. Für verschiedenste Materialen wie Holz, Gips, Modelliermasse, Salzteig, Ton, Pappe, Styropor usw. geeignet Verleiht der Oberfläche einen seidig metallischen Glanz PRODUKTBESCHREIBUNG Farbige Wachspaste von Pentart mit seidig schimmerndem Metalleffekt auf Bienenwachsbasis mit Orangenöl. Die Paste kann&nbsp;auf jeden&nbsp;Untergrund angewandt werden und&nbsp;verleiht der Oberfläche einen seidigem Metallglanz. Es wird empfohlen das Werkstück zu grundieren und das Wachs im Anschluss aufzutragen. So ist die Farbe kräftiger und der Effekt kommt noch besser zur Geltung. Die Paste kann mit Schwamm oder mit Finger aufgetragen werden. Durch das Auftragen von verschiedenen Farben entsteht ein besonderer Effekt. Lassen Sie Ihrer Fantasie freien Lauf und versuchen Sie sich an dem neuen Produkt. Um Ihnen den Einstieg zu erleichtern haben wir hier noch ein Anleitungsvideo für Sie. Suchwörter: wachs, abtönen, finish, bee wax,&nbsp;pentart wax paste Bewertungen",Entdecken Sie unsere vielfältige Produktpalette für all Ihre kreativen Bedürfnisse. Entdecken Sie das Produkt 'Pentart Wachspaste chamäleon 20ml -,Preview only (Validate Mode),info,3c
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,Tags,3drosenvonsibylle,3drosenvonsibylle,Tag '3drosenvonsibylle' exceeds recommended length of 16 characters,warn,3e
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,Tags,farbenfurbesonderedekoeffekte,farbenfurbesonderedekoeffekte,Tag 'farbenfurbesonderedekoeffekte' exceeds recommended length of 16 characters,warn,3e
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,Tags,farbsetsfurrost-undpatinaeffekt,farbsetsfurrost-undpatinaeffekt,Tag 'farbsetsfurrost-undpatinaeffekt' exceeds recommended length of 16 characters,warn,3e
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,Tags,metallicwachspaste,metallicwachspaste,Tag 'metallicwachspaste' exceeds recommended length of 16 characters,warn,3e
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,Tags,mixedmediaschachtel,mixedmediaschachtel,Tag 'mixedmediaschachtel' exceeds recommended length of 16 characters,warn,3e
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,Tags,wachspastechamaleon,wachspastechamaleon,Tag 'wachspastechamaleon' exceeds recommended length of 16 characters,warn,3e
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,Tags,3drosenvonsibylle,3drosenvonsibylle,Tag '3drosenvonsibylle' does not align with product category 'uncategorized',warn,3e
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,Tags,abtonen,abtonen,Tag 'abtonen' does not align with product category 'uncategorized',warn,3e
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,Tags,basteln,basteln,Tag 'basteln' does not align with product category 'uncategorized',warn,3e
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,Tags,basteltechnik,basteltechnik,Tag 'basteltechnik' does not align with product category 'uncategorized',warn,3e
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,Tags,beewax,beewax,Tag 'beewax' does not align with product category 'uncategorized',warn,3e
91,03/10/2025,pentart-wachspaste-chamleon-20ml-grun-5404,Pentart Wachspaste chamäleon 20ml - grün,Tags,bienenwachs,bienenwachs,Tag 'bienenwachs' does not align with product category 'uncategorized',warn,3e
